,Source,Destination,Class
30995,4555,4709,1
30996,4555,6756,1
30997,4555,2818,1
30998,4555,5010,1
30999,4555,6009,1
31000,4555,6942,1
31001,4555,4935,1
31002,4555,1059,1
31003,4557,5466,1
31004,4557,5426,1
31005,4557,6651,1
31006,4558,1082,1
31007,4559,4565,1
31008,4559,5393,1
31009,4560,5842,1
31010,4561,5377,1
31011,4561,6078,1
31012,4561,5370,1
31013,4561,6128,1
31014,4561,4681,1
31015,4561,5639,1
31016,4561,6244,1
31017,4562,6914,1
31018,4563,4899,1
31019,3207,5747,1
31020,4565,5744,1
31021,4565,759,1
31022,4566,6651,1
31023,4567,5428,1
31024,4567,5269,1
31025,4568,6716,1
31026,4568,4508,1
31027,4568,7065,1
31028,4568,6424,1
31029,4568,5387,1
31030,4568,4632,1
31031,4568,4635,1
31032,4568,6026,1
31033,4568,5823,1
31034,4568,6631,1
31035,4568,3050,1
31036,4568,4863,1
31037,4568,5100,1
31038,4568,6058,1
31039,4568,5312,1
31040,4568,5315,1
31041,4568,2345,1
31042,4568,6803,1
31043,4568,5348,1
31044,6682,5146,1
31045,6682,2709,1
31046,6682,5138,1
31047,4569,3813,1
31048,4569,5490,1
31049,4569,6549,1
31050,4569,4949,1
31051,4569,5969,1
31052,4569,5738,1
31053,4569,1039,1
31054,4569,6359,1
31055,4569,5833,1
31056,4569,4913,1
31057,4569,5731,1
31058,4570,5857,1
31059,4572,5253,1
31060,4572,6933,1
31061,4572,6482,1
31062,4572,5315,1
31063,4572,4791,1
31064,4572,4936,1
31065,4572,6737,1
31066,4573,4930,1
31067,4573,6712,1
31068,4574,3175,1
31069,4575,6832,1
31070,4575,5811,1
31071,4577,5877,1
31072,4579,5842,1
31073,7021,3969,1
31074,7021,5882,1
31075,7021,6867,1
31076,7021,5792,1
31077,7021,6853,1
31078,7021,5451,1
31079,7021,6312,1
31080,7021,6791,1
31081,7021,6459,1
31082,7021,5445,1
31083,7021,5210,1
31084,7021,6192,1
31085,7021,5338,1
31086,7021,5404,1
31087,7021,2345,1
31088,7021,5693,1
31089,7021,6533,1
31090,4582,2899,1
31091,4582,4935,1
31092,4582,3097,1
31093,4582,4949,1
31094,1890,6357,1
31095,1890,5404,1
31096,1890,2345,1
31097,1890,7013,1
31098,4586,4671,1
31099,4586,6050,1
31100,4588,4949,1
31101,4589,5945,1
31102,4590,1005,1
31103,4591,6772,1
31104,4591,759,1
31105,4591,4665,1
31106,4591,5792,1
31107,4591,6782,1
31108,4591,6029,1
31109,4591,5207,1
31110,4591,4719,1
31111,4591,6851,1
31112,4591,6856,1
31113,4592,5580,1
31114,4595,5389,1
31115,4595,6467,1
31116,4595,6234,1
31117,4595,4949,1
31118,4596,5492,1
31119,4596,5724,1
31120,4597,6357,1
31121,4597,5842,1
31122,4597,5269,1
31123,4597,5854,1
31124,4597,6808,1
31125,4597,4702,1
31126,4597,5768,1
31127,4597,6184,1
31128,4597,6588,1
31129,4597,5312,1
31130,4597,6812,1
31131,4597,5100,1
31132,4597,6270,1
31133,4597,4949,1
31134,4597,4628,1
31135,4597,5569,1
31136,5597,6861,1
31137,5597,6076,1
31138,5597,5366,1
31139,4600,6404,1
31140,4600,3009,1
31141,4600,5428,1
31142,4600,4949,1
31143,4601,5110,1
31144,4601,6776,1
31145,4601,4483,1
31146,4601,5607,1
31147,4601,4929,1
31148,4601,4746,1
31149,4601,5533,1
31150,4606,6242,1
31151,4611,4621,1
31152,4611,2087,1
31153,4611,5201,1
31154,4611,4782,1
31155,4611,5007,1
31156,4611,6321,1
31157,4611,5391,1
31158,4611,5810,1
31159,4611,4847,1
31160,4611,6838,1
31161,4611,4700,1
31162,4611,4703,1
31163,4611,5630,1
31164,4611,4707,1
31165,4611,6931,1
31166,4611,5423,1
31167,4611,4869,1
31168,4611,5730,1
31169,4611,6908,1
31170,4612,5994,1
31171,4612,4949,1
31172,4613,5038,1
31173,4614,6273,1
31174,4614,5323,1
31175,4615,4949,1
31176,4615,5857,1
31177,4617,7070,1
31178,4617,6787,1
31179,4617,6776,1
31180,4617,4871,1
31181,4618,5428,1
31182,4619,5366,1
31183,4620,1509,1
31184,4620,5866,1
31185,4620,4833,1
31186,4620,5746,1
31187,4620,5576,1
31188,4620,6665,1
31189,4620,5338,1
31190,4620,6135,1
31191,4620,5140,1
31192,4620,1904,1
31193,4620,5353,1
31194,4620,5466,1
31195,4620,6873,1
31196,4620,5511,1
31197,4620,7119,1
31198,4621,5293,1
31199,4621,5882,1
31200,4621,4700,1
31201,4621,5886,1
31202,4621,5730,1
31203,4621,6931,1
31204,4621,5007,1
31205,4621,4622,1
31206,4621,5810,1
31207,4621,5789,1
31208,4621,6410,1
31209,4621,5375,1
31210,5453,5389,1
31211,5453,5920,1
31212,3088,5269,1
31213,3088,5428,1
31214,3088,5328,1
31215,3088,6000,1
31216,3088,4949,1
31217,4625,6518,1
31218,4625,5641,1
31219,4625,3123,1
31220,4626,4949,1
31221,4626,6056,1
31222,6402,5842,1
31223,6402,5781,1
31224,4627,6776,1
31225,4627,5474,1
31226,4628,4794,1
31227,4628,4853,1
31228,4628,4861,1
31229,4628,5628,1
31230,4628,3052,1
31231,4628,5842,1
31232,4628,6492,1
31233,4628,5333,1
31234,4628,6733,1
31235,4632,6424,1
31236,4632,4679,1
31237,4632,6742,1
31238,4632,2276,1
31239,4632,5120,1
31240,4632,5511,1
31241,4632,5085,1
31242,4633,5389,1
31243,4634,3813,1
31244,4634,5475,1
31245,4634,4949,1
31246,4636,5098,1
31247,4636,5017,1
31248,4637,5789,1
31249,4637,4873,1
31250,4637,1859,1
31251,4637,7055,1
31252,4638,6755,1
31253,4639,5274,1
31254,4639,6284,1
31255,4639,4949,1
31256,4639,6431,1
31257,4639,7031,1
31258,4639,6559,1
31259,4639,6787,1
31260,4639,2164,1
31261,4639,4961,1
31262,4639,5842,1
31263,4639,5269,1
31264,4639,132,1
31265,4639,5683,1
31266,4639,4863,1
31267,4639,6132,1
31268,4639,6696,1
31269,4639,6256,1
31270,4639,6346,1
31271,4639,3097,1
31272,4639,1913,1
31273,4639,5224,1
31274,4639,6140,1
31275,4639,5755,1
31276,4639,5079,1
31277,4639,6716,1
31278,4639,5643,1
31279,4639,5385,1
31280,4639,5922,1
31281,4639,6727,1
31282,4639,6497,1
31283,4639,5759,1
31284,4639,5253,1
31285,4639,5744,1
31286,4639,5802,1
31287,4639,5354,1
31288,4639,7104,1
31289,4639,6756,1
31290,4639,5474,1
31291,4639,4929,1
31292,4639,6296,1
31293,6692,1059,1
31294,6692,5842,1
31295,6692,6750,1
31296,4642,5393,1
31297,4642,6583,1
31298,4644,4656,1
31299,4644,6666,1
31300,4644,5963,1
31301,4644,5839,1
31302,4644,6896,1
31303,6693,5497,1
31304,6693,5659,1
31305,681,5639,1
31306,681,4958,1
31307,681,6380,1
31308,681,4928,1
31309,4649,6867,1
31310,4649,5159,1
31311,4649,5556,1
31312,4649,5687,1
31313,4653,6921,1
31314,6716,4826,1
31315,6716,5172,1
31316,6716,5969,1
31317,6716,6118,1
31318,6716,6480,1
31319,6716,2228,1
31320,6716,4863,1
31321,6716,5396,1
31322,6716,5073,1
31323,6716,6808,1
31324,6716,6227,1
31325,6716,6357,1
31326,6716,1237,1
31327,6716,5191,1
31328,6716,7043,1
31329,6716,5419,1
31330,6716,5698,1
31331,6716,3050,1
31332,6716,6335,1
31333,6716,6931,1
31334,6716,6001,1
31335,6716,2590,1
31336,6716,6141,1
31337,6716,5228,1
31338,6716,2087,1
31339,6716,4682,1
31340,6716,6921,1
31341,6716,6722,1
31342,6716,4793,1
31343,6716,2345,1
31344,6716,4135,1
31345,6716,5485,1
31346,6716,5333,1
31347,6716,6190,1
31348,6716,4913,1
31349,6716,4949,1
31350,6716,5931,1
31351,6716,5759,1
31352,6716,4694,1
31353,6716,6206,1
31354,6716,4669,1
31355,6716,5802,1
31356,6716,4799,1
31357,6716,5555,1
31358,6716,4816,1
31359,6716,4962,1
31360,6716,5428,1
31361,6716,5591,1
31362,6716,3371,1
31363,6716,5038,1
31364,6716,5569,1
31365,6716,5631,1
31366,6716,6368,1
31367,6716,6405,1
31368,6716,3374,1
31369,6716,5842,1
31370,6716,5393,1
31371,6716,3693,1
31372,4654,5361,1
31373,4654,5738,1
31374,4654,5849,1
31375,4654,4949,1
31376,4654,6056,1
31377,4656,5228,1
31378,4656,3371,1
31379,4656,5815,1
31380,6697,5523,1
31381,6697,5580,1
31382,6697,6562,1
31383,6697,5850,1
31384,4660,6621,1
31385,4660,6154,1
31386,4660,6812,1
31387,4660,4216,1
31388,4660,6280,1
31389,4660,6064,1
31390,4660,5036,1
31391,4660,5543,1
31392,4661,4701,1
31393,4662,6756,1
31394,4664,5100,1
31395,1902,5665,1
31396,6700,6803,1
31397,6700,6234,1
31398,6700,2548,1
31399,6700,5345,1
31400,6700,6148,1
31401,6700,5946,1
31402,4667,5945,1
31403,4668,6180,1
31404,4668,5271,1
31405,4669,6793,1
31406,4669,6642,1
31407,4671,4363,1
31408,1493,4755,1
31409,4673,4665,1
31410,4676,1059,1
31411,4676,6776,1
31412,4676,3371,1
31413,4677,6793,1
31414,4677,5763,1
31415,4679,6461,1
31416,4679,5612,1
31417,4679,6969,1
31418,4680,4702,1
31419,4680,6147,1
31420,4680,5945,1
31421,4682,1673,1
31422,4682,5428,1
31423,4682,6643,1
31424,4682,5269,1
31425,4683,5876,1
31426,4683,4823,1
31427,4683,2107,1
31428,4683,5293,1
31429,4629,7077,1
31430,4629,6562,1
31431,4629,5448,1
31432,4689,5979,1
31433,4689,5345,1
31434,4689,5165,1
31435,4689,4816,1
31436,4689,3568,1
31437,4692,4702,1
31438,4692,6853,1
31439,4693,5316,1
31440,4694,5069,1
31441,4694,6345,1
31442,4694,5353,1
31443,4694,6135,1
31444,4694,5973,1
31445,4694,1904,1
31446,4694,5387,1
31447,4695,4950,1
31448,4695,5440,1
31449,4695,5101,1
31450,4695,6299,1
31451,4695,4536,1
31452,4695,6164,1
31453,4695,5946,1
31454,4695,1781,1
31455,4695,4113,1
31456,4695,7054,1
31457,4695,6991,1
31458,4695,5641,1
31459,4695,7055,1
31460,4695,5366,1
31461,4695,6889,1
31462,4695,6820,1
31463,4695,5235,1
31464,4697,2027,1
31465,4697,3173,1
31466,4698,5952,1
31467,4698,5848,1
31468,4698,6080,1
31469,4698,6147,1
31470,4698,4949,1
31471,4698,6000,1
31472,4698,6790,1
31473,4698,7046,1
31474,4699,6061,1
31475,4699,5051,1
31476,4699,5313,1
31477,4699,4913,1
31478,4699,5726,1
31479,4700,5273,1
31480,4700,5467,1
31481,4700,5725,1
31482,4700,5730,1
31483,4700,5732,1
31484,4700,6033,1
31485,4700,5007,1
31486,4700,6436,1
31487,4700,5810,1
31488,4700,6422,1
31489,4700,4916,1
31490,4700,6098,1
31491,4700,7112,1
31492,4700,5969,1
31493,4700,5147,1
31494,4700,6513,1
31495,4700,4707,1
31496,4700,5624,1
31497,4700,5471,1
31498,4700,6931,1
31499,4700,6910,1
31500,4700,6442,1
31501,4700,6368,1
31502,4700,5320,1
31503,4700,5269,1
31504,4701,5945,1
31505,4702,4826,1
31506,4702,6482,1
31507,4702,5611,1
31508,4702,4681,1
31509,4702,2193,1
31510,4702,6180,1
31511,4702,5262,1
31512,4702,6121,1
31513,4702,5100,1
31514,4702,6812,1
31515,4702,6404,1
31516,4702,2345,1
31517,4702,6406,1
31518,4702,6026,1
31519,6520,5168,1
31520,4703,4731,1
31521,4704,5402,1
31522,4704,6408,1
31523,4706,4985,1
31524,4707,6754,1
31525,4707,2087,1
31526,4707,5242,1
31527,4708,5345,1
31528,4709,5228,1
31529,4709,5079,1
31530,4709,5247,1
31531,4709,1985,1
31532,4709,5826,1
31533,4709,7043,1
31534,4709,1675,1
31535,4709,5710,1
31536,4709,7056,1
31537,132,2087,1
31538,132,5472,1
31539,132,5624,1
31540,4711,5880,1
31541,4711,6596,1
31542,4711,5554,1
31543,4711,6989,1
31544,4711,6872,1
31545,4711,5926,1
31546,4711,6645,1
31547,4711,5138,1
31548,4711,4820,1
31549,4711,6529,1
31550,4711,6752,1
31551,4713,6022,1
31552,4713,6982,1
31553,4714,6001,1
31554,4714,6917,1
31555,4714,6941,1
31556,4714,5038,1
31557,4714,5341,1
31558,4714,5046,1
31559,4714,6922,1
31560,4714,6873,1
31561,4715,5402,1
31562,4715,7116,1
31563,4715,5511,1
31564,4715,6485,1
31565,4716,6374,1
31566,4717,6433,1
31567,4717,7055,1
31568,4717,7054,1
31569,4717,5162,1
31570,3097,6140,1
31571,3097,5379,1
31572,3097,6204,1
31573,3097,1851,1
31574,3097,3979,1
31575,3097,7041,1
31576,3097,5683,1
31577,3097,7049,1
31578,3097,5500,1
31579,3097,7113,1
31580,3097,5504,1
31581,3097,6753,1
31582,3097,5375,1
31583,4721,5768,1
31584,4721,6838,1
31585,4721,5530,1
31586,4723,6074,1
31587,4723,6609,1
31588,4723,6038,1
31589,4725,1509,1
31590,4725,5857,1
31591,4725,2899,1
31592,4725,5358,1
31593,4726,4947,1
31594,4726,6921,1
31595,4728,5706,1
31596,4728,6450,1
31597,4729,5442,1
31598,4731,2193,1
31599,4732,5969,1
31600,4732,6467,1
31601,4732,4949,1
31602,4732,5393,1
31603,4732,5268,1
31604,4732,5269,1
31605,4732,6359,1
31606,4734,5802,1
31607,4736,2899,1
31608,276,5768,1
31609,276,5842,1
31610,276,6078,1
31611,276,5126,1
31612,276,5945,1
31613,4738,5850,1
31614,4738,5853,1
31615,4738,4815,1
31616,4738,5606,1
31617,4738,6863,1
31618,4740,5034,1
31619,4740,5766,1
31620,4742,6602,1
31621,4743,6776,1
31622,4743,6135,1
31623,4743,4833,1
31624,4743,5073,1
31625,4744,759,1
31626,4744,6981,1
31627,4744,5497,1
31628,4744,1781,1
31629,4744,6045,1
31630,4744,5345,1
31631,4745,4681,1
31632,4745,5419,1
31633,4745,5825,1
31634,4745,4850,1
31635,4745,4949,1
31636,4746,4483,1
31637,4746,5110,1
31638,4746,5533,1
31639,4747,5842,1
31640,4747,4949,1
31641,4748,5786,1
31642,4748,2345,1
31643,4748,7109,1
31644,4748,5451,1
31645,4748,5467,1
31646,4751,6193,1
31647,393,5842,1
31648,393,5738,1
31649,393,4949,1
31650,393,6530,1
31651,393,6838,1
31652,393,7004,1
31653,4755,5687,1
31654,4755,5199,1
31655,4755,6921,1
31656,4755,5803,1
31657,4755,6340,1
31658,4755,6851,1
31659,4755,6616,1
31660,4755,6821,1
31661,4756,5641,1
31662,4756,5761,1
31663,4756,2282,1
31664,4757,4949,1
31665,4759,5315,1
31666,4759,2805,1
31667,4760,5842,1
31668,4760,6645,1
31669,4760,6529,1
31670,4762,6851,1
31671,4762,6329,1
31672,4762,5555,1
31673,4763,5393,1
31674,4764,5727,1
31675,4764,673,1
31676,4764,5345,1
31677,4764,5979,1
31678,4766,5077,1
31679,4766,6921,1
31680,4766,5945,1
31681,4767,6424,1
31682,4767,5612,1
31683,4768,6352,1
31684,4768,5243,1
31685,4768,6413,1
31686,4768,2805,1
31687,4768,5201,1
31688,4768,5233,1
31689,4770,6144,1
31690,4770,3321,1
31691,4771,3880,1
31692,4771,4913,1
31693,4773,2155,1
31694,4774,6796,1
31695,1985,6918,1
31696,1985,4971,1
31697,1985,6643,1
31698,1985,6808,1
31699,1985,2626,1
31700,1985,3240,1
31701,4777,4949,1
31702,4778,5842,1
31703,5478,5466,1
31704,5478,6438,1
31705,4780,5842,1
31706,4780,5345,1
31707,4780,6234,1
31708,4780,6379,1
31709,4781,5979,1
31710,4781,7107,1
31711,6424,4388,1
31712,6424,2345,1
31713,6424,6776,1
31714,6424,5688,1
31715,6424,5120,1
31716,6424,5931,1
31717,6424,5271,1
31718,6424,4909,1
31719,4782,6611,1
31720,4782,5546,1
31721,4782,5789,1
31722,4782,6431,1
31723,4782,4949,1
31724,4783,5138,1
31725,4783,4949,1
31726,4783,5857,1
31727,5578,5061,1
31728,4785,5428,1
31729,4786,5945,1
31730,4786,6077,1
31731,4787,6045,1
31732,735,823,1
31733,4790,5312,1
31734,4790,4727,1
31735,4791,5253,1
31736,4791,5292,1
31737,4791,6114,1
31738,4791,5730,1
31739,4791,7065,1
31740,4791,6132,1
31741,4791,5315,1
31742,4791,6244,1
31743,5482,6357,1
31744,5482,4949,1
31745,4796,4949,1
31746,4796,5411,1
31747,4796,5387,1
31748,4798,5657,1
31749,4798,7103,1
31750,4798,6974,1
31751,4798,5511,1
31752,4798,5532,1
31753,4798,5591,1
31754,4798,4871,1
31755,4798,6270,1
31756,4799,4909,1
31757,4799,3009,1
31758,4799,4727,1
31759,3109,5117,1
31760,3109,5490,1
31761,3109,5553,1
31762,4801,5842,1
31763,4801,6921,1
31764,4803,6681,1
31765,4804,5580,1
31766,4804,5040,1
31767,4805,6026,1
31768,4808,4987,1
31769,4808,5757,1
31770,4808,6755,1
31771,4809,5330,1
31772,4809,5842,1
31773,4809,1673,1
31774,4809,6896,1
31775,4809,7065,1
31776,4810,5224,1
31777,4810,6242,1
31778,4816,5073,1
31779,4816,6714,1
31780,4816,5969,1
31781,4816,5234,1
31782,4816,5920,1
31783,4816,5502,1
31784,4816,5133,1
31785,4816,5344,1
31786,4816,5345,1
31787,4816,5600,1
31788,4816,1934,1
31789,4816,5979,1
31790,4816,7104,1
31791,4816,5100,1
31792,4816,4979,1
31793,4816,6637,1
31794,4816,5599,1
31795,4816,5155,1
31796,4816,2274,1
31797,4816,3693,1
31798,4817,4935,1
31799,4817,5888,1
31800,4818,5945,1
31801,4819,5519,1
31802,4819,6853,1
31803,4819,5386,1
31804,4819,7053,1
31805,4819,3175,1
31806,4819,6237,1
31807,4819,2345,1
31808,4819,5349,1
31809,4819,5422,1
31810,4819,6590,1
31811,4819,6206,1
31812,4819,5832,1
31813,4820,6645,1
31814,4820,6596,1
31815,4820,6921,1
31816,4820,3418,1
31817,4822,6075,1
31818,4823,5293,1
31819,850,5283,1
31820,850,5046,1
31821,850,5602,1
31822,7081,6026,1
31823,7081,6926,1
31824,7081,6045,1
31825,7081,4793,1
31826,4825,4877,1
31827,4825,5719,1
31828,4826,4856,1
31829,4828,6294,1
31830,3114,5389,1
31831,4833,5274,1
31832,4833,6743,1
31833,4833,5746,1
31834,4833,5866,1
31835,4833,6730,1
31836,4833,5338,1
31837,4833,6135,1
31838,4833,1540,1
31839,4833,5511,1
31840,4833,5085,1
31841,4833,6405,1
31842,4833,4602,1
31843,4833,5782,1
31844,4837,4913,1
31845,4838,6500,1
31846,4838,5707,1
31847,4839,6077,1
31848,4839,5945,1
31849,4840,5292,1
31850,4841,5789,1
31851,4841,5580,1
31852,4841,6467,1
31853,4841,6458,1
31854,4843,6016,1
31855,4843,4950,1
31856,4843,5785,1
31857,4843,5855,1
31858,4843,1938,1
31859,4843,5393,1
31860,4843,1941,1
31861,4843,5112,1
31862,4843,2874,1
31863,4844,5067,1
31864,4844,5646,1
31865,4844,5366,1
31866,4844,5263,1
31867,4846,5342,1
31868,4846,5814,1
31869,4846,6876,1
31870,4846,6404,1
31871,4846,6025,1
31872,4847,5789,1
31873,4848,6856,1
31874,4849,5283,1
31875,4849,5945,1
31876,4849,5315,1
31877,4849,6533,1
31878,4849,4961,1
31879,4850,5389,1
31880,4850,5269,1
31881,4850,4949,1
31882,4850,6702,1
31883,4850,5402,1
31884,4850,5419,1
31885,4850,6150,1
31886,4850,5004,1
31887,4850,6168,1
31888,4850,5628,1
31889,4851,5393,1
31890,4854,1316,1
31891,5492,4913,1
31892,4855,5214,1
31893,4855,6111,1
31894,4855,5448,1
31895,4856,7030,1
31896,4857,4890,1
31897,4858,759,1
31898,4858,4949,1
31899,4860,6647,1
31900,4860,5842,1
31901,4861,5153,1
31902,4861,6648,1
31903,4861,5802,1
31904,4863,5489,1
31905,4863,6108,1
31906,4863,5731,1
31907,4863,6405,1
31908,4863,5451,1
31909,4863,6776,1
31910,4863,4876,1
31911,4863,4958,1
31912,4863,6800,1
31913,4863,5971,1
31914,4863,5316,1
31915,4863,5979,1
31916,4863,2215,1
31917,4863,5538,1
31918,4863,5539,1
31919,4863,7065,1
31920,4863,4933,1
31921,4863,5268,1
31922,4863,5428,1
31923,3123,6004,1
31924,3123,6723,1
31925,3123,6453,1
31926,3123,5162,1
31927,3123,5345,1
31928,1082,7023,1
31929,1082,5824,1
31930,1082,5969,1
31931,1082,6064,1
31932,1082,5660,1
31933,1082,5618,1
31934,1082,6999,1
31935,4866,5842,1
31936,4866,6202,1
31937,4867,6776,1
31938,4868,6254,1
31939,4868,6808,1
31940,4868,4949,1
31941,4869,6622,1
31942,4869,4216,1
31943,4869,6660,1
31944,4870,6543,1
31945,4870,4895,1
31946,4870,5768,1
31947,4871,5580,1
31948,4871,5842,1
31949,4871,6921,1
31950,4872,6026,1
31951,4872,4977,1
31952,4872,4940,1
31953,4874,4950,1
31954,4874,6991,1
31955,4874,5002,1
31956,4874,1781,1
31957,4875,6489,1
31958,4876,5389,1
31959,4876,5269,1
31960,4876,6931,1
31961,4876,5428,1
31962,4876,4949,1
31963,4877,6931,1
31964,4877,6919,1
31965,4880,6758,1
31966,4884,6757,1
31967,4884,5773,1
31968,4884,5328,1
31969,4884,6710,1
31970,4885,5180,1
31971,4885,6121,1
31972,4886,5214,1
31973,4886,5328,1
31974,4887,6352,1
31975,4887,6756,1
31976,4887,6007,1
31977,4887,4949,1
31978,4889,5449,1
31979,4889,5094,1
31980,4889,6026,1
31981,4889,6074,1
31982,4890,5402,1
31983,4890,2107,1
31984,4890,6280,1
31985,4890,5263,1
31986,4892,5428,1
31987,4892,6280,1
31988,4894,6941,1
31989,4894,6955,1
31990,4894,6075,1
31991,4894,1316,1
31992,4894,6872,1
31993,4894,6750,1
31994,4895,6475,1
31995,4895,5312,1
31996,4895,6091,1
31997,4895,6414,1
31998,4895,5571,1
31999,4895,6914,1
32000,4895,5879,1
32001,4895,6695,1
32002,4895,3198,1
32003,4895,934,1
32004,4895,7112,1
32005,4895,6631,1
32006,4895,6461,1
32007,4895,6543,1
32008,4895,6584,1
32009,4895,2345,1
32010,4895,5485,1
32011,4898,5315,1
32012,4898,7101,1
32013,4899,5148,1
32014,4900,4685,1
32015,4900,5043,1
32016,4902,5466,1
32017,4902,6666,1
32018,4902,6359,1
32019,4902,5566,1
32020,4905,5293,1
32021,4908,5436,1
32022,4908,3052,1
32023,4909,6054,1
32024,4909,5445,1
32025,4909,3173,1
32026,4909,5511,1
32027,4909,6534,1
32028,4910,6756,1
32029,4910,5224,1
32030,4910,5467,1
32031,4910,6359,1
32032,4910,4935,1
32033,4913,5717,1
32034,4913,5969,1
32035,4913,6467,1
32036,4913,6420,1
32037,4913,5688,1
32038,4913,5490,1
32039,4913,5567,1
32040,4913,2497,1
32041,4913,5886,1
32042,4913,6056,1
32043,4913,6782,1
32044,4913,5892,1
32045,4913,5766,1
32046,4913,6482,1
32047,4913,7053,1
32048,4913,899,1
32049,4913,5848,1
32050,4915,6310,1
32051,4915,6943,1
32052,4915,2153,1
32053,4915,6243,1
32054,4915,6757,1
32055,4917,6186,1
32056,4919,5591,1
32057,4919,6537,1
32058,4919,5576,1
32059,4919,6767,1
32060,4920,5393,1
32061,4922,3418,1
32062,4922,6696,1
32063,5981,5738,1
32064,5981,4949,1
32065,5981,7107,1
32066,4923,5138,1
32067,4926,7040,1
32068,4926,6645,1
32069,4927,6917,1
32070,4928,5269,1
32071,4929,6727,1
32072,4929,6397,1
32073,4929,5407,1
32074,4929,4483,1
32075,4929,6227,1
32076,4929,5607,1
32077,4929,5110,1
32078,4929,5533,1
32079,4929,2688,1
32080,4930,5996,1
32081,4930,5228,1
32082,4930,5532,1
32083,4930,5315,1
32084,4930,6853,1
32085,4931,4950,1
32086,4931,4290,1
32087,4931,6991,1
32088,4931,5002,1
32089,4931,5765,1
32090,4932,6947,1
32091,4932,5722,1
32092,4932,474,1
32093,4932,1179,1
32094,4932,5269,1
32095,4932,5233,1
32096,4932,6543,1
32097,4933,1059,1
32098,4933,5489,1
32099,4933,6018,1
32100,4933,6494,1
32101,4933,6011,1
32102,7125,4949,1
32103,3943,1963,1
32104,4935,5827,1
32105,4935,6078,1
32106,4935,2071,1
32107,4935,4949,1
32108,4935,5010,1
32109,4935,6942,1
32110,4935,6246,1
32111,4935,5224,1
32112,4935,6137,1
32113,4935,5686,1
32114,4935,6380,1
32115,4935,5193,1
32116,4936,6482,1
32117,4936,6933,1
32118,1509,5737,1
32119,1509,5866,1
32120,1509,4940,1
32121,1509,3167,1
32122,1509,6730,1
32123,1509,6074,1
32124,1509,6750,1
32125,4940,4977,1
32126,4940,5351,1
32127,4940,5890,1
32128,4942,4949,1
32129,1539,5382,1
32130,4944,5043,1
32131,4945,6475,1
32132,4945,5787,1
32133,4945,4949,1
32134,4945,5343,1
32135,4945,6577,1
32136,4945,5738,1
32137,4945,6555,1
32138,4947,5509,1
32139,4947,2805,1
32140,4948,5179,1
32141,4948,6536,1
32142,4948,4977,1
32143,4948,6846,1
32144,4948,6324,1
32145,4948,6974,1
32146,4948,7116,1
32147,4948,6564,1
32148,4949,5273,1
32149,4949,5276,1
32150,4949,3561,1
32151,4949,6205,1
32152,4949,6216,1
32153,4949,863,1
32154,4949,6809,1
32155,4949,5723,1
32156,4949,1884,1
32157,4949,5298,1
32158,4949,5302,1
32159,4949,6231,1
32160,4949,6986,1
32161,4949,5895,1
32162,4949,6359,1
32163,4949,2949,1
32164,4949,6263,1
32165,4949,6491,1
32166,4949,6129,1
32167,4949,6279,1
32168,4949,5749,1
32169,4949,5149,1
32170,4949,5369,1
32171,4949,6304,1
32172,4949,5380,1
32173,4949,6312,1
32174,4949,6313,1
32175,4949,5387,1
32176,4949,5393,1
32177,4949,5396,1
32178,4949,5403,1
32179,4949,6323,1
32180,4949,5409,1
32181,4949,6327,1
32182,4949,5419,1
32183,4949,6246,1
32184,4949,4542,1
32185,4949,6061,1
32186,4949,205,1
32187,4949,5446,1
32188,4949,5447,1
32189,4949,2047,1
32190,4949,6383,1
32191,4949,5466,1
32192,4949,5467,1
32193,4949,2991,1
32194,4949,6404,1
32195,4949,5483,1
32196,4949,6408,1
32197,4949,4681,1
32198,4949,5509,1
32199,4949,6801,1
32200,4949,6830,1
32201,4949,5520,1
32202,4949,5529,1
32203,4949,1963,1
32204,4949,5538,1
32205,4949,4136,1
32206,4949,5831,1
32207,4949,7023,1
32208,4949,5554,1
32209,4949,5558,1
32210,4949,6490,1
32211,4949,5561,1
32212,4949,6492,1
32213,4949,6493,1
32214,4949,5553,1
32215,4949,6332,1
32216,4949,5572,1
32217,4949,2002,1
32218,4949,1672,1
32219,4949,6511,1
32220,4949,6513,1
32221,4949,5400,1
32222,4949,6517,1
32223,4949,6522,1
32224,4949,5592,1
